product_id,reviews_blob,top_keywords,delivery_mentions,quality_mentions,price_mentions,sentiment_label,sentiment_confidence,main_topics,pain_points,suggested_improvements,summary
33ba4b29d820b397054cc97e892ab1bc,"Entrega rápida.
 || recomendo || Quando meu produto estiver entregue posso avaliar. || Comprei há um mês atrás e nunca chegou, não existe canal de comunicação eficiente e até pra reclamar q não chegou tive q esperar quase uma semana || Otimo. Entregue bam antes do prazo contratado || Facil e bom || Recebi o produto certo antes do prazo terminar. 
 || não tenho opinião || Produto bem embalado. Entrega demorou mais que as concorrentes, porém foi 2 dias antes de vencer o prazo. || Chegou bem antes do prazo || Vendedor entregou conforme prometeu.
Único problema é que envia através do Correios. E estou preferindo via transportadora ultimamente.  || ainda não testei || Gostei muito","existe, envia, atrás, produto certo, antes, via, único, não testei",True,True,False,neutral,0.44619035720825195,,,,
349ce46a0e2e20054aa9d80c48af8816,"Produto de qualidade  || Lindo produto, gostei e recomendo o prazo de entrega foi ótimo. E ficou lindo em minha cozinha || Só recebi um item || As luminárias vieram mal embaladas, portanto amassaram. Os copinhos que escondem o fio na base não vieram. || Lindos pendentes || Obrigada, o produto chegou antes do prazo e é muito bonito. || Realmente são lindos ainda não coloquei,mas tenho certeza que vou gostar || Não recebi o produto corretamente! || Não recebi o produto corretamente! || Produto de ótima qualidade,recebi antes do prazo.super satisfeita. || Entrega mega rápida.","produto corretamente, lindos, vieram, corretamente, produto, lindo, são lindos, luminárias",True,True,False,positive,0.6810737252235413,,,,
34d6306314a47fe15c1efdbc23302020,"No anúncio dizia ""Marca--- Canon"" e eu recebi um produto ""Similar"" ""compatível"". Se eu quisesse um produto falsificado/pirata compraria na minha cidade por 10 reais, não precisaria recorrer à internet || Primeira vez que faço compra com eles , comprei um cartucho dá marca Canon e eles me enviaram o compatível .Resultado não funcionou na minha impressora || ta funcionando bem || Comprei o cartucho esperando que fosse original. Faltaram informações / esclarecimentos de que se tratava de um produto compatível.  || produto bom bem embalado  || Bom || Paguei por um produto que estava no anuncio e recebi outro. || Na foto do site das lannister é exibida uma foto do cartucho Canon Original, porém o produto recebido não é Canon, trata-se de uma cartucho genérico de reposição. || Produto entregue antes do prazo, super recomendo. || O produto veio certo e a entrega foi super rápida, antes do prazo || Comprei o cartucho canon PG 210 e me entregaram o 210XL, mandei a solicitação de troca por e-mail e até agora não obtive retorno nenhum. || Pelas descrições do site, trata-se de um produto original, em nenhum momento está claro para o consumidor (conforme previsto em estatuto) que se trata de um cartucho compatível. || Recebi produtos diferentes do anunciado e pior de 02 und compradas recebi somente 01 und. Não gostei, pedi a devolução do dinheiro. || Recebi produtos diferentes do anunciado e pior de 02 und compradas recebi somente 01 und. Não gostei, pedi a devolução do dinheiro. || Comprei um cartucho com especificações originais CANON e recebi um cartucho recarregado. || Infelizmente esta é a 1ªcompra que não foi boa .O cartucho comprado veio com defeito não sendo reconhecido pela impressora.Já mandei um e mail para o site pedindo o cancelamento da venda e a devolução || Foi uma ótima compra, chegou rapidinho e com toda garantia.... || O produto chegou perfeito. || Nada a declarar || comprei o cartucho canon como original, pela embalagem e por falta de informação de que era compatível, e recebi um cartucho compatível, que ao que tudo indica é recarragado. Não era isso que queria.","cartucho, compatível, um cartucho, trata, um produto, um, original, de",True,True,False,neutral,0.47845205664634705,,,,
35afc973633aaeb6b877ff57b2793310,"Estou plenamente satisfeita com minha aquisição. E recomendo. A única coisa que não concordo é com o valor de frete. Autíssimo. || ******************* || Comprei toalhas Karsten e recebi um jogo de tolhas de pessima qualidade, preciso devolver esta mercadoria. || Chegou tudo direitinho e na data correta || recomendo || No anúncio disseram que era felpudo, só que não, descrição nada haver || Otimo || Achei que a qualidade fosse melhor!! Mas gostei.. || Entrega rapida, as toalhas sao boas pelo valor || Gostei muito do produto || Comprei 3 conjuntos, veio apenas 1 || Comprei 3 conjuntos, veio apenas 1 || Comprei 3 conjuntos, veio apenas 1 || vou terminar de pagar a mercadoria e não recebi, muito insatisfeito com a compra. || Só esperava q chegasse meus produtos no prazo e não chegou... || Confesso q fiquei com medo de comprar por conta do comentário anterior como gosto nao se discute. Comprei a toalha chegou é muito linda, é grande, so nao é de marca, é um pouco inferior. Vale o preço || produtos de ótima qualidade, sempre que posso compro. Tem durabilidade uma textura maravilhosa. simplesmente perfeitas. || São bonitas, o único problema que são muito finas. Deveria ser melhor  || Até agora nada do produto ser entregue. O que eu devo fazer ? || Muito bom.. Chegou dentro do prazo ","veio apenas, apenas comprei, toalhas, que, de, comprei, apenas, que não",True,True,True,neutral,0.4335037171840668,,,,
35ebf08a93899d44e756809e11b14754,"Produto dentro dom esperado. || Veio antes do prazo || A entrega atrasou || Produto não entregue. Gostaria de saber como proceder para ressarcimento ou entrega do mesmo. || O controle funciona conforme o esperado. Ótimo produto. || O controle funciona conforme o esperado. Ótimo produto. || Ainda não usei, mas produto de qualidade, não é frágil como os que compramos no paralelo. Recomendo. || otimo || Achava se tratar de produto original Samsung, alem de pagar frete e ter que buscar nos correios || Chegou até antes do prazo estabelecido || Fiz a compra de 2 controles remotos da Samsung e me entregaram controles falsos.
Não recomendo pra ninguém.
Propaganda enganosa. || Fiz a compra de 2 controles remotos da Samsung e me entregaram controles falsos.
Não recomendo pra ninguém.
Propaganda enganosa. || Bom || funcionou perfeitamente || recomendo por tudo da avaliaçao.","controles, enganosa, conforme esperado, controle, propaganda, esperado, me entregaram, fiz compra",True,True,False,negative,0.5226198434829712,,,,
362b773250263786dd58670d2df42c3b,"Estou muito satisfeita, a rapidez que chegou o produto , bem antes do previsto || Recomendo.  || Vi pela internet que o produto é falso, dentro da capsula nao tem o pozinho vedadeiro, mega chateada . || Vi pela internet que o produto é falso, dentro da capsula nao tem o pozinho vedadeiro, mega chateada . || Vi pela internet que o produto é falso, dentro da capsula nao tem o pozinho vedadeiro, mega chateada . || COMPREI 4 FRASCOS MODER E VEIO SO 1 COMBRANDO O VALOR DE 4.
INJUSTOS SE NAO ME DER SATISFAÇÃO VOU CANCELAR A COMPRA NO CARTAO FRAUDE AMERICANA || COMPREI 4 FRASCOS MODER E VEIO SO 1 COMBRANDO O VALOR DE 4.
INJUSTOS SE NAO ME DER SATISFAÇÃO VOU CANCELAR A COMPRA NO CARTAO FRAUDE AMERICANA || COMPREI 4 FRASCOS MODER E VEIO SO 1 COMBRANDO O VALOR DE 4.
INJUSTOS SE NAO ME DER SATISFAÇÃO VOU CANCELAR A COMPRA NO CARTAO FRAUDE AMERICANA || COMPREI 4 FRASCOS MODER E VEIO SO 1 COMBRANDO O VALOR DE 4.
INJUSTOS SE NAO ME DER SATISFAÇÃO VOU CANCELAR A COMPRA NO CARTAO FRAUDE AMERICANA || Estou usando o produto ainda. Não tem como falar se é bom ou não.  || Parabéns pelo comprometimento dos envolvidos.
Att, || Na vdd paguei por 3 produtos e recebi somente 2 produtos, quero saber qd chega o terceiro? Não posso ficar no prejuízo,. Pois confio muito nesta empresa, obgdo || Na vdd paguei por 3 produtos e recebi somente 2 produtos, quero saber qd chega o terceiro? Não posso ficar no prejuízo,. Pois confio muito nesta empresa, obgdo || Na vdd paguei por 3 produtos e recebi somente 2 produtos, quero saber qd chega o terceiro? Não posso ficar no prejuízo,. Pois confio muito nesta empresa, obgdo || Muito bom || O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original  || O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original  || Não chegou disse q tava com problema e até agora nada...preciso saber vai chegar ou não... preciso saber.. || comprei 3 produtos e vieram apenas 2. estou tentando entrar em contato a dias e não consigo. quando sera entregue o outro produto? || comprei 3 produtos e vieram apenas 2. estou tentando entrar em contato a dias e não consigo. quando sera entregue o outro produto?","cartao, veio so, frascos, cancelar compra, compra no, valor de, americana, satisfação",True,True,True,negative,0.44392821192741394,,,,
363218ba55c610b750224f90bdd34be1,"chegou dentro do prazo e o produto é de excelente qualidade! Acabou as dores nas costas, estou dormindo muito bem! || chegou dentro do prazo e o produto é de excelente qualidade! Acabou as dores nas costas, estou dormindo muito bem! || produto entregue conforme anunciado. || Gostei demais do travesseiro. É como descrito no site. || Entrega no prazo e produto em perfeitas condições. || Não gostei do produto, vou solicitar troca || O produto era exatamente como eu esperava e chegou bem antes do prazo || Comprei 2 travesseiros foi entregue apenas 1. Tive que entrar em contato com a empresa para receber o segundo item do meu pedido.  || Produto excelente e muuuuita agilidade na entrega.Vou comprar mais 2! || Produto excelente e muuuuita agilidade na entrega.Vou comprar mais 2! || chegou dentro do prazo de entrega || o produto é ótimo e chegou antes do prazo previsto || Só recebi metade do que comprei || Só recebi metade do que comprei || Entrega muito rápida! Quanto ao produto em si, seria melhor verificarem como estão guardando no estoque pois chegou com ""cheiro"", como se estivesse sido guardado há tempos em ambiente empoeirado. || Vale a pena adquirir. Preço justo.  || muito bom gostei muito || muito bom gostei muito || Produto entregue antes do prazo. || Travesseiro gostoso. Posso vir a comprar novamentw","do, produto, travesseiro, chegou dentro, metade do, vou comprar, agilidade, metade",True,True,True,neutral,0.4590376317501068,,,,
368c6c730842d78016ad823897a372db,"Parabéns a loja lannister e o parceiro meu produto veio bem embalado e ele é mto lindo e grande do jeito que eu queria .
A cor marrom é conforme mostra na foto eu amei o meu pendente . || Tudo ok. Conforme o anúncio. || A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito. || o produto nao poder ser avaliado ainda nao recebi || Comprei dois pendentes,Quando fui fazer a retirada nos Correios só tinha um. Estou aguardado uma posição da empresa. || Comprei dois pendentes,Quando fui fazer a retirada nos Correios só tinha um. Estou aguardado uma posição da empresa. || recomendo... || recomendo... || ADOREI O PRODUTO || Produto de um ótimo acabamento recomendado.  || Produto de um ótimo acabamento recomendado.  || Produto de um ótimo acabamento recomendado.  || Ótima qualidade.  || Entregou dentro do prazo e conforme solicitado. Muito bom!! || Tudo ok. || Parabéns || Parabéns || Não recebi a minha mercadoria até o momento 
Gostaria que alguém me desse uma posição do porque não ser entregue  || Tudo conforme o anúncio. Recomendo. || PRODUTO DE BOA QUALIDADE E BONITO","recomendado, um ótimo, uma posição, posição, de um, acabamento, conforme anúncio, pendentes",True,True,False,neutral,0.450996458530426,,,,
36f60d45225e60c7da4558b070ce4b60,"O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega. || só acho que poderia ter comprado mais cartuchos, mas não as fiz porque cada cartucho veio em um frete diferente, coisa que poderiam ser colocados em um único pacote, o que baratearia o frete. || Cartucho HP 60 colorido não funciona, impressora não reconhece como HP. Solicito instruções para devolução do produto e do dinheiro já pago..No Reclame Aqui tem varias queixas de produtos da targaryen . || Ainda não recebi este item  || Pedi uma tinta colorida e uma preta e só recebi a tinta preta || Nunca vi demorarem tanto para entregar um cartucho
Está vindo da China ?  || Aguardando o recebimento do produto. Foi entregue parcialmente restando alguns itens. || Aguardando o recebimento do produto. Foi entregue parcialmente restando alguns itens. || Recebi o produto direito, no prazo. || Comprei um cartucho 60xl preto na mesma data na Americana fornecedor Inga Printing Shop e acabou vindo 10 dias antes || Até o momento o produto não chegou. Está fora do prazo de entrega. || Recebi meu pedido, três cartuchos para impressora HP ""originais"", porém ao instalá-los na impressora, a mesma recusou informando que eram recarregados. Solicitei a devolução, mandei dia 16/07 e nada. || Recebi meu pedido, três cartuchos para impressora HP ""originais"", porém ao instalá-los na impressora, a mesma recusou informando que eram recarregados. Solicitei a devolução, mandei dia 16/07 e nada. || cartucho original lacrado || OtiMo preço || Boa || A Josiane , funcionária da lannister .com merece todo meu respeito pela prestesa e correção no comportamento ético e profissional.  || Tudo muito bom. || o produto atrasou demais na entrega e além disso a entrega não foi completa, pois faltou um cartucho de tinta colorido....INSATISFAÇÃO é o que define de forma educada minha avaliação. || o produto atrasou demais na entrega e além disso a entrega não foi completa, pois faltou um cartucho de tinta colorido....INSATISFAÇÃO é o que define de forma educada minha avaliação.","cartucho, impressora, um cartucho, hp, tinta, cartuchos, colorido, mesma",True,True,True,neutral,0.483442097902298,,,,
3713f19c71c4be21ced80738e2fa49bc,"Entregaram dentro do prazo porém a previsão foi muito extensa. E como a lannister sempre me entregou antes do prazo, achei que esse produto iria chegar antes do previsto. || Bom produto. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE. || Até o momento nada que desabone vamos ver quando for montar a cadeira,em relação a entrega deixou a desejar em relação ao prazo. || fiz a compra de 6 cadeiras e so recebi 2, e o stark não se responsabiliza pela mercadoria comprada no site dele um absurdo. || fiz a compra de 6 cadeiras e so recebi 2, e o stark não se responsabiliza pela mercadoria comprada no site dele um absurdo. || fiz a compra de 6 cadeiras e so recebi 2, e o stark não se responsabiliza pela mercadoria comprada no site dele um absurdo.","cadeiras, comprei cadeiras, cadeiras só, descaso, cor errada, várias vezes, veio na, me deram",True,True,False,neutral,0.44823840260505676,,,,
380b4664ba5bb18cc9db78ee6bac3558,"Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido!  || O relógio é bonito o material é um pouco duro, mas é bakana
 || Veio como eu esperava  || O produto é ruim não esperava que o relógio fosse dese tipo esperava que o relógio teria uma tela avista não fechada o led e muito fraco não tão visível como na foto detestei o relógio  || Otimo! || Gostei do serviço  || Gostei do Relógio que comprei so faltou o manual  || Gostaria de saber como deixar visível a hora. Leva apenas 5 segundos no visor ao apertarmos o botão. Tem como fazer isso ? Posso colocar em 24 horas ? Como acertar a hora, se adiantar ou atrasar ? || Nunca recebi o produto, entrei com o pedido de reembolso e fui ignorado! || Nesse tipo de compra, como a gente não conhece a loja que tinha o produto e o entregou, a gente confia no stark. || O Produto chegou 15 dias depois do pagamento e voltarei fazer outras compras desta empresa ! Vcs estão de parabéns 😍😍 || O produto não tem nada a ver com as fotos do site , não recomendo de forma alguma || Muito bom.
 || otima || Produdo muito fragil e superficial.
parece um relogio de Brinquedo. || Entrega rápida || bom atendmento","relógio, como, esperava, tipo, hora, não, de, gostei do",True,True,False,neutral,0.4988151788711548,,,,
386486367c1f9d4f587a8864ccb6902b,"Bom dia!
já sou cliente da baratheon a alguns anos,não tive reclamação... mas esta cortina que comprei não gostei péssimo em acabamento, fica tudo engovinhado gostaria de trocar produto.
 || ESTAVA NOS CORREIOS E NÃO TINHA VISTO MEU EMAIL. Desculpas já peguei👌 || RECOMENDO || RECOMENDO || faltou entregar 1 cortina, mandei msg ontem mesmo, o porteiro recebeu pq eu não estava em casa, a nota consta 3 cortinas mas só foram entregues 2, verificar por favor pq deve ter sobrado 1 no carro  || faltou entregar 1 cortina, mandei msg ontem mesmo, o porteiro recebeu pq eu não estava em casa, a nota consta 3 cortinas mas só foram entregues 2, verificar por favor pq deve ter sobrado 1 no carro  || faltou entregar 1 cortina, mandei msg ontem mesmo, o porteiro recebeu pq eu não estava em casa, a nota consta 3 cortinas mas só foram entregues 2, verificar por favor pq deve ter sobrado 1 no carro  || Não recebi meu pedido completo. || Não recebi meu pedido completo. || não recebi minha cortina || Muito bom || Loja sempre agiu com correção. || Loja sempre agiu com correção. || A qualidade do produto não foi a esperada.  || Fui no correio buscar meu produto, só derem um produto, ,é outro disseram que não estava lá, fui buscar hoje é disseram que mandaram de volta, fui no prazo, quero frete de volta, pois vou na justica. || Produto com defeito de tamanho, um lado maior que o outro e as costuras erradas no tamanho  || o produto é bem diferente da foto, não gostei do material, na foto a renda aparenta ser mais grossa e é extremamente fina e sem forro.  || A cortina não é a estampa da foto que divulgam no site, emo tecido do barrado também é mais comum do que mostra na foto do site. Esperava que fosse de melhor qualidade || Comprei o produto em Março, praticamento quase em Junho ainda não chegou. || Comprei duas cortinas , porém só chegou uma , quero saber o que aconteceu , entro no site da lannister e só diz atrazo no envio dessa mercadoria porém da como pedido entregue! Mentira !","cortina, pq, não estava, cortinas, verificar, não, recebeu, carro",True,True,False,neutral,0.4259418249130249,,,,
389d119b48cf3043d311335e499d9c6b,"Bom produto. Entrega rápida. Recomendo || Produto lindo e de ótima qualidade  || Produto lindo e de ótima qualidade  || Produto lindo e de ótima qualidade  || Amei! Lindo! || A Luminária é muito bonita, atendeu minha expectativa. Chegou rapidinho || Achei q demorou muito  || Achei q demorou muito  || Produto está atrasado  || Produto está atrasado  || Sempre comprei nessa loja, espero que seja somente um falha dos correios, tenho certeza que resolvera essas situação do meu produto.
  || lindo! entrega rapida! || o Site terceirizado junto a lannister deveria apenas posicionarmos o rastreamento do produto. Para ficarmos informados das posições do pedido, o resto esta OK prazo de entregas bem antes do previsto || Bom produto. || Excelente produto! Recomendo! || Gostei muito, recomendo 😃 || Gostei muito, recomendo 😃 || Favor procurar utra transportadora...Correios sem qualidade. || Produto deve ter extraviado || O produto chegou no prazo máximo para entrega, mas veio em perfeitas condições
","produto lindo, lindo, lindo de, produto, qualidade produto, atrasado, muito recomendo, de ótima",True,True,False,positive,0.39292848110198975,,,,
3b0f7951038b105522c2d566b54421f7,"Gostei muito do produto, a entrega veio antes do prazo. Recomendo, fica bem encaixado no celular, não tira a elegância do aparelho, como outras as capas que deixam monstruoso com o tamanho. || Compreis os 2 itens só recebi a película de vidro  || Capinha encaixa super bem no aparelho, material de qualidade. E chegou bem antes do prazo. || Produto entregue no prazo, conforme combinado. || O produto veio com uns pequenos defeitos nada demais, porém me incomodou um pouco. || Chegou antes do prazo previsto. Amei a capa. || Confiável, rápido e com Bom Preço. || Não recebi, passou do prazo, tentei localizar e disse que:o produto tinha saído dos correios de SP,encaminhado a outra agência,e,na outra agência,fui informando que o produto não tinha chagado lá. || Produto entregue dentro do prazo.
A capinha tem boa qualidade e macia não alterando mto as dimensões originais do aparelho semelhante as capas de boas qualidades de concorrentes como a Apple. || O produto não condiz com a descrição. É de baixíssima qualidade para o preço. Coisa da China q custa 10,00 no máximo. Estou solicitando meu dinheiro de volta porém a loja não entra em contato. Péssima || Excelente aparelho, rápido e resistente...não vem com fones mas vem com película e carregador rápido. Recomendo! || Até agora não recebi meu produto ,faz mais de 1 mês que comprei no site e ate agora não chegou em minha residência || Satisfeito... produto entregue mais rápido do que o esperado. || Produto de excelente qualidade,mais o preço é exorbitante!!! || Ainda não recebi o produto mesmo após incríveis 20 dias para a entrega. 
Mesmo pagando caro por uma simples capa de celular, esse tipo de situação acontece. Absurdo. || A venda não se encerra no ato do pagamento. Após este momento não temos mais nenhum contato po parte da loja, é como se o cliente não existisse. || O produto chegou em menos de uma semana, vários dias antes do previsto, e muito bem acomodado no pacote. O produto é excelente, estou muito satisfeito e voltaria a comprar com certeza. || não vou confirmar uma entrega como essa
onde de dois produtos comprado
so chegou um
so que que o codigo de da compra e rastreamento diz que foi entregue as duas mercadorias
complicado isso || Amei minha compra. lindaa a capa que peguei 😍😍😍 e resistente. Recomendo ?????","aparelho, não, de, produto, do, capa, capas, que",True,True,True,neutral,0.4828403890132904,,,,
3b10cf7d1e08c598428ad6eb7c59d09c,"Mercadoria perfeita recomendo a todos parabéns pelo trabalho de vcs || O produto no site aparece com as estampas mais bonitas, as cores mais vivas. Quando você recebe, o fundo da cortina não é branco e nem a estampa floral é tão bonita como aparece no site, parece velha. || Produto de ótima qualidade e chegou antes do prazo! || PRODUTO LINDO, DE ÓTIMA QUALIDADE. || Pessima loja. Passou do.prazo não consigo falar com ninguém || Entrega antes do prazo  || Produto conforme descrito. Muito bonito. Adorei. || Produto conforme descrito. Muito bonito. Adorei. || Produto conforme descrito. Muito bonito. Adorei. || Amei || Amei || Achei a cortina linda e de boa qualidade.Recomendo! ","conforme descrito, produto conforme, muito bonito, descrito, bonito, cortina, adorei produto, adorei",True,True,False,positive,0.7206321954727173,,,,
3c883b9d3fd2d0ce448d4136349dc0a4,"Só foi entregue um dos produtos || chegou no prazo produto bom || chegou no prazo produto bom || Não sei pq a venda foi dividida em duas partes. Não gostei. A parte que coube às L Ameicanas não foi cumprida.  || Não sei pq a venda foi dividida em duas partes. Não gostei. A parte que coube às L Ameicanas não foi cumprida.  || Ainda não recebi || Produto bom, é fino, mas aquece || A cor dos produtos entregues não conferem com o meu pedido. A cor das mantas pedidas foi a cor tabaco. Mantas entregues na cor cinza || A cor dos produtos entregues não conferem com o meu pedido. A cor das mantas pedidas foi a cor tabaco. Mantas entregues na cor cinza || Produto excelente. Correspondeu as expectativas. || Nao chegou o cobertor || ótima loja , preços muito bom , entrega super rápida , recomendo a todos ","cor, entregues, dos produtos, partes, não, às, foi, produto bom",True,True,True,neutral,0.46320852637290955,,,,
3cb39171fd36c50097f2dedbbe0dfe6e,"Foi tudo mais rápido do eu esperava. || Recebi no tempo e prazo.
Gostei do produto muito ?til. || entrega super rápida || Não funcionou, o equipamento não consegue fazer contato com o celular, preciso fazer mais teste para ter certeza, mas aparentemente não funcionou. || Muito bom, e rápido a entrega
 || Produto nao foi entregue no prazo.. solicito o estorno do valor ja pago... || Loja correta, sem problemas  || O site não informa que o produto só funciona no Android, sendo Incompatível com o Iphone via bluetooth. Tem que comprar o modelo mais caro com wi-fi se quiser usar com o Iphone. || Produto interessante deve funcionar em algum carro no Clio 2 não deu certo ,veio com um CD quebrado também mas não vou utilizar,  || entrega muito rapida, parabéns || Meu produto veio quebrado porque nao colocaram ele dentro de uma caixa ! || Antes do prazo. || Funcionou no Punto 2014. || Muito bom o produto, e me entregaram antes do prazo  || muito bom goste e volto comprar de novo  || Bom. || Eu quero meu produto || Ainda não testei o produto , mas recebi rapidamente. || Entrega muito rápida, melhor que o previsto. Super recomendo.","funcionou, não funcionou, quebrado, produto, não, entrega muito, muito, no",True,True,True,neutral,0.4556696116924286,,,,
3db75f31b76375c502f64d550dcd1166,"Tenha sempre esse atendimento ao cliente . || O produto não foi entregue na minha casa
Tive q ir buscar na agência
Paguei 20 reais de frete é ainda assim não recebi em casa || Oi!O produto não veio de acordo com o pedido.Veio de outra cor. || produto não entregue por erro da loja || Produto de qualidade excelente. Design exuberante. Ótimo... || A capinha é um pouco diferente da foto, ela é toda de bolinhas, não tem a parte preta como aparece na foto || O produto chegou antes do prazo. || Compra sem problemas || O produto é de boa qualidade, muito bem feito. Mas é um pouco maior que o tamanho descrito, fica um pouco grande para 15,6. Sobra dos lados mas nada que não dê para usar || Ótimo || produto melhor do que eu esperava || Gostaria do meu dinheiro de volta. Estou chateada pelo atendimento e por não terem me dado nenhuma solução quanto a entrega.  || A loja entregou o produto correto, mas demorou quase 1 mês para emitir uma nota fiscal. Sendo que desde a postagem e a entrega demorou somente 4 dias || O produto é muito bom. || Mochila incrível e case para o notebook muito bom e residente.Recomendo os produtos e a loja.  || Ótimo 
","produto, um pouco, pouco, não, de, produto não, casa, demorou",True,True,False,negative,0.448488712310791,,,,
3dd2a17168ec895c781a9191c1e95ad7,"Sempre compro na lannister.Pra mim é a melhor loja on-line || Recomendo está loja. || Não é original, infelizmente o pós vendas da stark é extremamente ruim, pois já entrei em contato e até agora nada, aí consegui ligar para o fornecedor parceiro que já devolveu o dinheiro. || otimo || excelente como sempre || recomendo a loja...meu produto chegou antes do prazo é em perfeitas condições . || Recebi tintas que não eram originais, imediatamente entrei em contato com a loja e recebi o valor de volta.  || otimo || Ainda não instalei o produto, mas farei o mesmo na próxima semana || .. || Produto de primeira qualidade. Conforme anúncio. Chegou muito rápido. Recomendo 100% || Produto original!!!!
Chegou antes do prazo!!!!
Super recomendo!!!!
Comprarei outras vezes tranquilamente!!!! || tudo conforme o prometido || ddddd || EXCELENTE PRODUTO... ENTREGUE ANTES DO PRAZO, ESTOU MUITO SATISFEITO! || Muito bom o produto.  || Tudo transcorrido dentro das normalidades || O pedido tem duas etapas, uma foi entregue a outra não. Estou aguardando, são fintas para impressora do computador.
Grata por receber o produto e poder continuar prestigiando as Lojas lannister || ENTREGA SUPER RÁPIDA. PARABÉNS A LOJA E OS CORREIOS. || Recebi o produto antes do prazo previsto.","loja, produto, entrei em, entrei, original, em contato, contato, imediatamente",True,True,True,neutral,0.42625299096107483,,,,
3e5201fe0d1ba474d9b90152c83c706c,"Não recebi meus produtos no prazo estabelecido. Não consegui rastreá-los pela transportadora . Ainda Estou aguardando o envio do produto. || Produto de acordo com o anunciado. || Meu pedido estava com data para entrega no dia 20/12/2017, recebi um email de confirmação de entrega mas ainda não recebi o produto. || Muito boa || Estamos aguardando conforme o combinado a entrega do meu jogo que e pra ser usado no NATAL !  || No anuncio, era PERCAL, mas não é percal tem poliester.... sou alergica a poliester por isso comprei. Só nao devolvi porque irei usar no quarto do meu filho, o produto é bonito || muito bom || Recebi o produto, estou de férias e respondi pois não paro de receber emails da baratheon para que faça a avaliação. || Gostei tudo que eu esperava
 || Adorei a mercadoria exatamente como descreve no anúncio e a entrega antes do prazo,recomendo. || otimo || Produto entregue faltando encomendas  || recebi uma parte do produto a outra não liguei para o distribuidor e ele disse que iriaa em duaas vezes só que até agora não recebi || Chegou o kit da colcha, porém não chegou a manta Rosa, e no app esta com entregue.  || tudo ok || O pruduto chegou no prazo certo adorei. Recomendo || fiz o pedido de devolução dos produtos, estou aguardando até hj dia 21.05.2018 o e-mail informando como proceder na devolução e não fui informada de nada. || A qualidade do produto muito aquém do anunciado. Embora citado como percal de 180 fios, na realidade é apenas tecido comum 80% algodão e 20% polyester.  || Ainda não recebi o produto  || O produto chegou no prazo e foi como eu imaginava, o produto bonito e de qualidade. Ótimo custo benefício.","produto, no, não, de, produto bonito, aguardando, recebi, do meu",True,True,True,neutral,0.4702601134777069,,,,
